title,news,links,date,author
Papa Akufuna Mfundo Za Ku Msonkhano Wa Zipembezo Zonse Zikwaniritsidwe,"Mtsogoleri wa mpingo wa katolika pa dziko lonse Papa Francisco wati ndi pemphero lake kuti mfundo zomwe msonkhano wa atsogoleri a zipembedzo zosiyanasiyana za dziko la pansi udamanga, zikwaniritsidwe. Malinga ndi malipoti a Vatican Radio, Papa wayankhula izi lachitatu kwa anthu omwe adasonkhana pa bwalo la Saint Peter’s Square pamene amafotokoza za ulendo wake wokacheza m’dziko la Kazakhstan. Ulendowu omwe udali wa nambala 38 kunja kwa dziko la Italy chikhalireni pa mpando wa u Papa, iye adakachita nawo msonkhano wa atsogoleri a zipembedzo zosiyanasiyana za dziko lonse la pansi, the 7th Congress of Leaders of World and Traditional Religions. Papa Francisco wati adapita m’dziko la Kazakhstan ndi cholinga chofuna kukalimbikitsa nthumwi ku msonkhanowo za kufunika kwa mtendere pa dziko la pansi komanso za kufunika kozindikiritsa maiko kuipa kwa m’chitidwe wogwiritsa ntchito zida zowopysa za nyukiliya. Iye wati ndi pemphero lake kuti mfundo zomwe nthumwi ku msonkhanowo zidamanga zikwaniritsidwe ndi kuyamba kubereka zipatso. Papa Francisco wati adali wokondwa kuona anthu a msangala a dzikolo ndipo mwa njira ya padera a Katolika a dzikolo omwe wati akuchita zazikulu potukula Mpingo. Asadalankhule kwa anthu pa tsikuli monga achitira kawiri-kawiri, Papa Francisco adayamba wazungulira pa bwalo la Saint Peter’s Square mgalimoto ya mpanda denga yotchedwa popemobile kupereka moni kwa anthu komanso kudalitsa ana.",https://www.radiomaria.mw/papa-akufuna-mfundo-za-ku-msonkhano-wa-zipembezo-zonse-zikwaniritsidwe/,"September 22, 2022",Izahaki Mwacha
Tidziwe za Bible,"Kusinkhasinkha mawu a Mulungu kuchokera m’buku la Amos 3 – 6, motsogozedwa ndi mutu wa chaka chino cha Baibulo woti Kumvetsera ndikusinkhasinkhasinkha mawu limodzi Podcast: Play in new window | Download",https://www.radiomaria.mw/tidziwe-za-bible/,"September 22, 2022",Izahaki Mwacha
Papa Wapempha Aepiskopi Akhale Bwenzi La Osauka,"Lolemba, Papa Francisco adalandira gulu la episkopi okwana 200 kunyumba ya Vatican Apostolic Palace. Awa ndi a episkopi omwe angosankhidwa kumene pa udindowu m’chaka chapitachi ndipo ndi ochokera mbali zonse za dziko la pansi. Chochititsa chidwi pa nkumanowu ndi chakuti a episkopi’wa limodzi ndi Papa Francisco adakhala mozungulira kotero kuti amawonana bwino lomwe komanso padali kukambirana za kukhosi mwa ubale. M’mawu ake pa mkumanowu Papa Francisco wapempha a episkopi’wa kuti akhale abwenzi a anthu osauka. Koma si pokhapo iye wawapempha kuti akuyenera kumalimbikitsa kukambirana ngati njira yothetsera kusamvana pakati pa anthu. A episkopi atsopanowa ali ku Rome kuchita maphunziro a ntchito yao ndipo maphunzirowa akonzedwa ndi dipatimenti yoona za a episkopi ndi mpingo wa ku M’mawa, Dicastery for Bishops and for Eastern Churches ndipo maphunzirowa akuchitikira ku malo otchedwa Regina Apostolorum Atheneum.",https://www.radiomaria.mw/papa-wapempha-aepiskopi-akhale-bwenzi-la-osauka/,"September 20, 2022",Izahaki Mwacha
Brother Makolija a Chipani cha OHF Amwalira,"A ku likulu la chipani cha Oblates of the Holy Family (OHF) alengeza za imfa ya Brother Vincent Makolija a chipanichi omwe amwalira lolemba pa 19 September ku chipatala cha Chiradzulu District. Mkulu wa chipanichi Brother Gerald Manjamkhosi afotokozera Radio Maria Malawi kuti brother Makolija amwalira kaamba ka nthenda ya shuga. Malemu Brother Makolija Iwo ati mwambo woika m’manda thupi la malemu Brother Makolija uchitika lachitatu pa 21 September likulu la chipanichi ku Nguludi. “Talandira uthenga dzulo kuti ali ku chipatala shuga wangokwera mosayembekezera ndiye amwalira chifukwa cha zimenezo. Lero titenga thupi kupita nalo ku likulu la chipani chathu ku Nguludi komwe kukakhale kuchezera maliro ndipo mawa ndi pomwe atayikidwe m’manda ayikidwa ku Mother House ya OHF komweko ku Nguludi,” anatero brother Manjamkhosi. Brother Makolija amwalira akugwira ntchito ku sukulu yosulira aphunzitsi ya Chiradzulu Teachers Training College.",https://www.radiomaria.mw/brother-makolija-a-chipani-cha-ohf-amwalira/,"September 20, 2022",Izahaki Mwacha
Anthu Khumi Afa pa Ngozi yapa Nsewu M’boma la Kasungu,"Potsatira ngozi yomwe yachitika lolemba madzulo m’boma la Kasungu, zatsimikizika kuti anthu okwana khumi ataya miyoyo yawo ndipo ena makumi awiri ndi anayi avulala galimoto yomwe anakwera itachita ngozi m’boma la Kasungu. Wofalitsa nkhani za apolisi m’boma la Kasungu, Sub Inspector Joseph Kachikho watsimikiza za nkhaniyi ndipo wati ngoziyi yachitika m’mudzi mwa Mkula pafupi ndi Nkhamenya mu nsewu waukulu wa Kasungu -Mzimba (M1). Bus yomwe yachita ngoziyo Malinga ndi a Kachikho, ngoziyi yakhudza bus ya mtundu wa Marcopolo ya kampani ya Matours nambala yake MN 6364 yomwe imayendetsedwa ndi a Macdonald Kumonda, ndiponso galimoto ya mtundu wa ERF truck, nambala yake KK4105/ KA2584. “Woyendetsa bus-yi amachokera mtunda wa Kasungu kupita cha ku Mzimba atanyamula anthu okwana 66. Pofika malo a ngoziwa oyendetsayu analephera kuiwongolera bwino chifukwa choti amathamanga kwambiri zomwe zinachititsa kuti iwombe galimoto ya mtundu wa truck yomwe inangodziyimira pamalopo. Ndipo izi zitachitika anthu okwana khumi (10) a chipatala cha Nkhamenya anatsimikiza kuti amwalira ndipo ena makumi awiri ndi anayi (24) avulala, pomwe oyendetsayu ndi anthu ena makumi Awiri (20) avulala koma mochepa,” anatero Sub Inspector Kachikho. Pakadali pano matupi a omwalirawa asungidwa ku nhyumba ya chisoni ya chipatala cha boma la Kasungu ndipo apolisi apempha anthu omwe abale awo anali pa ulendo ndipo akusowa kuti apite akazindikire matupi awo pa chipatalachi. Mwazina apolisiwa alangizanso anthu kuti adzitsatira malangizo a pansewu  pofuna kupewa ngozi za mtunduwu.",https://www.radiomaria.mw/anthu-khumi-afa-pa-ngozi-yapa-nsewu-mboma-la-kasungu/,"September 20, 2022",Izahaki Mwacha
"Papa Wapempha Bata Pakati Pa Maiko A Azerbaijan, Armenia",Mtsogoleri wa mpingo wa katolika pa dziko lonse Papa Francisco wapempha bata ndi mtendere pakati pa maiko a Azerbaijan ndi Armenia. Papa wanena izi pambuyo potsogolera pemphero la Uthenga wa Mnjelo kwa Amayi Maria kwa anthu omwe adasonkhana pa bwalo la Saint Peter’s Square ku Vatican. Iye wati wayikiza m’mapemphero anthu onse omwe akuvutika kaamba ka kumenyana komwe kukuchitika pakati pa maiko a awiriwa ndipo wapempha a Katolika kuti athandizane naye popemphelera bata ndi mtendere pakati pa maikowa. Papa Francisco wapempha maikowa kuti asiye kumenyana ndipo m’malo mwake athetse kusamvana kwawo kudzera mu kukambirana. Papa Francisco watsimikizira anthu a m’maiko awiriwa kuti ali nao pafupi kudzera m’mapemphero. Kupatula kupempherera maiko a Azerbaijan ndi Armenia iye wapemphanso anthu kuti asatope kupempherera bata ndi mtendere pakati pa maiko a Russia ndi Ukraine. Iye wamaliza ndi kutsindika kuti kusamvana kulikonse kungathe ngati anthu angasankhe kuchita zokambirana m’malo mochita nkhondo.,https://www.radiomaria.mw/papa-wapempha-bata-pakati-pa-maiko-a-azerbaijan-armenia/,"September 19, 2022",Izahaki Mwacha
Akhristu Achilimike Pochita Zabwino – Papa,"Mtsogoleri wa mpingo wa katolika pa dziko lonse, Papa Francisco watsindika za kufunika kochilimika pochita zinthu zabwino nthawi zonse. Malinga ndi malipoti a Vatican Radio, Papa wayankhula izi lamulungu ku likulu la mpingowu ku Vatican. Iye wati akhristu akuyenera kuchilimika pochita zinthu zabwino nthawi zonse popeza angakhale Mawu a Mulungu amene amatsindika za kufunika kochitira ena zabwino makamaka anthu osowa. Papa Francisco wati mphatso zosiyanasiyana zomwe Mulungu adapereka kwa anthu ake pa dziko la pansi zikuyenera kufikira ndi kuthandiza anthu onse popanda ka gulu kena ka anthu ochepa kuphangira zinthu zomwe zidayenera kuwafikira anthu ambiri. Pamenepa iye wati ndi kofunika kukhala anthu otha kupeza njira zothandiza anthu mwa msanga kuvuuka m’mavuto osiyanasiyana. Iye watsiriza ndi kudzudzula m’chitidwe woipa wa katangale omwe wati umawonjezera mavuto a anthu ovutika ndi kale.",https://www.radiomaria.mw/akhristu-achilimike-pochita-zabwino-papa/,"September 19, 2022",Izahaki Mwacha
‘Dziko la Malawi Silikuchita Bwino pa Ufulu wa Democracy’,"M’modzi mwa anthu omwe amayankhula pa nkhani zosiyanasiyana mdziko muno a Patrick Kombe ati kuchokera nthawi yomwe Malawi idayamba ufulu wa ulamuliro wa democracy, zinthu zambiri zinalowa pansi. Izi zikudza pamene dziko lapansi lidasankha pa 15 September chaka chilichonse   kuti lidzikhala loganizira za ufulu wa Democracy. Kombe: Zambiri sitinachite bwino M’mawu awo a Kombe ati kupatula zina zimene ngati dziko lachita bwino komanso magawo ngati ulimi, maphunziro, ndi za umoyo, boma likuyenera kuyikapo chidwi kwambiri kuti zipite pasogolo. Mwachitsanzo iwo ati akayerekeza nkhani za ulimi m’mene zimayendera m’mbuyomu, dziko limatha kukhala ndi chakudya chokwanira chakachonse zomwe akuti padakali pano ndo zovutirapo. “Ngati dziko pali magawo ambiri omwe silidachite bwino kuyerekeza ndi m’mene zidalili nthawi ya ulamuliro wa chipani chimodzi. Monga Malawi chuma chake chili mu nthaka koma ngati mzika zake zikulephera kukhala ndi chakudya chokwanira chaka chonse ndi chizindikiro choti ulimi wapita pansi kwambiri. Chachiwiri tiyeni tiwone maphunziro, mwana wa Standard 8 yakale ndi wapano simungafananize ayi. Pano angakhale waku college kuti ayankhule chingerezi zikuchita kumuvuta kuphunzira osapezanso ntchito pamene kale zidali pompopompo. Za umoyo, chitukuko zonse tasaliranso kwambiri chifukwa zambiri tikugwiritsanso ntchito zinthu zomwe zidaliko nthawi ya ulamuliro wa chipani chimodzi. Zonsezi gwero lake ndi katangale. Tiyeni tiyesense kuthana ndi katangale tikatelo tiwona kuti mwina tikhonza kuchita bwino,” anatero a Kombe. Mwazina iwo ayamikiranso mabwalo oweruza milandu kaamba ka kagwiridwe kawo ka ntchito kapamwamba potsata chilungamo.",https://www.radiomaria.mw/dziko-la-malawi-silikuchita-bwino-pa-ufulu-wa-democracy/,"September 19, 2022",Izahaki Mwacha
Parishi ya Holy Family Bowe Ikwanitsa zaka 25,"Kunali chikondwelero choti parishi ya Holy Family Bowe mu dayosizi ya Mzuzu yakwanitsa zaka 25 kuchokera pomwe inakhazikitsidwa ndiponso kuti asisiteri awiri a chipani cha Sisters of Holy Rosary akwanitsa zaka 50 ndinso 25 akutumikira Mulungu ngati asisiteri. Asisiteriwa ndi Sister Jasinta Mkandawire omwe akwanitsa zaka makumi Asanu (50) ndi Sister Clementina Phiri omwe akwanitsa zaka 25 akutumikira Mulungu ngati sisiteri mu chipani cha Sisters of Holy Rosary. Mwambowu wachitika lamulungu pa 18 September 2022 ndipo amene anatsogolera mwambo wa nsembe ya Misa ndi Monsignor Andrew Chunda a mu dayosiziyi. Akhristu pa chikondwelero ku Bowe Parishi mu dayosizi ya Mzuzu M’mawu awo Monsignor Chunda anati ndi okondwa ndi momwe akhristu a m’parishyi agwilira ntchito yawo potumikira Mulungu. Iwo apempha akhristuwa kuti apitirize umodzi wawo omwe akhala akuwonetsa zaka 25 zapitazi. Kumbali ya asisiteri omwe achita chaka chawo, Monsignor Chunda apempha atumikiwa kuti apitirize kutumikira Mulungu mwa toto moyo. Poyankhulapo m’modzi mwa asisiteriwa Sister Clementina Phiri anathokoza Mulungu kaamba ka mphatso ya moyo ndiponso zaulere zochuluka zomwe iwo ndi anzawo akukumana nazo mu utumiki wawo. Potsiriza asisiteriwa apempha akhristu m’parishiyi kuti adziwapemphelera ndi cholinga choti Utumiki wawo uyende bwino. Wapampando wa akhristu eni ake mu parishiyi a Mose Nyirenda anathokoza Mulungu kuti mwambowu wachitika patadutsa zaka ziwiri potsatira mliri wa Covid-19. “M’malo mwa akhristu onse a mu parishi ino, chisangalalo chathu ndi chodzadza tsaya kuti chaka chino mwambowu watheka,” anatero a Nyirenda. Mwazina pa mwambowu akhristu okwana 120 alandira sacramenti la Ulimbitso. Parishi ya Holy Family Bowe ikupezeka m’mudzi mwa Mende m’dera la mfumu yaikulu M’nyanja m’boma la Kasungu. Parishiyi inakhazikitsidwa m’chaka cha 1995 ndipo kufika pano ili ndi matchalitchi ang’onoang’ono okwana 29 ndi miphakati 255. Parishiyi ili ndi chiwerengero cha akhristu choposa 30 sauzande ndipo agulupa alipo asanu ndi awiri (7). Ansembe a chipani cha Missionary Society of St Paul ndi omwe akuyendetsa parishiyi ndipo bambo Charles Igibone ndi omwe ali bambo mfumu a parishiyi. Mwambowu unasonkhanitsa anthu osiyanasiyana monga andale, mafumu, akhristu eni ake ozungulira parishiyi ochokera m’madera a mafumu aakulu M’nyanja, Mphomwa, Simlemba ndiponso Sub T/A Chinsinga kuphatikizirapo ochokera m’maparishi a ma dayosizi ena.",https://www.radiomaria.mw/parishi-ya-holy-family-bowe-ikwanitsa-zaka-25/,"September 19, 2022",Izahaki Mwacha
Kusowa Kwa Mafuta Kwasokoneza Ntchito Yomanga Ngalande Ya Ulimi Wa Mthilira Ku Chikwawa,"Pamene vuto la kusowa kwa mafuta a dizilo omwe ndi ofunika kuyendetsera galimoto ndi makina ena, bungwe la Shire Valley Transformation Programme lati pakufunika kuti makampani maka a zomangamanga athandizidwe mwachangu kuti ntchito zawo zisamayime kapena kuchedwa. Izi zayankhulidwa pamene nduna ziwiri za maunduna okopa alendo ndi nyama za ku tchire Dr. Michael Usi ndi wachiwiri kwa nduna ya za ntchito ndi mayendedwe a Nancy Chaola Mdooko anakayendera ntchitoyi ndi kuwona mmene maunduna awo angathandizire kuti ntchitoyi iyende bwino.  Malingana ndi a Usi, unduna wokopa alendo uli ndi chikhulupiliro choti ngalande ya ulimi wa mthilirayi ikhala mbali imodzi yokopa alendo kaamba koti ndi yaikulu komanso yamangidwa mdera lomwe ndi mbali za nkhalango zikulu zikulu zosungira nyama zofunika ngati za Majete ndinso Lengwe National Park zomwe zithandize kubweretsa ndalama za kunja mdziko muno. “Anthu omwe amawononga chilengedwe cha nkhalangozi komanso kupha nyama amachita izi kaamba ka umphawi ndi kusowa ndalama, ndiye ntchito ya ngalande ya madziyi ikatha anthu omwe amalowa mu nkhalango ndi kuwononga nyama asiya kaamba koti akhala ndi zochita ku ulimiwu,” anatero a Usi. Nawo mayi Chaola Mdoko anati unduna wawo ukhala ukuwona magawo omwe ungagwire ntchito ndi bungwe la Shire Valley Transformation Programme ngati kumanga milatho yabwino ndinso misewu m’malo omwe ntchito za ulimiwu zikuchitika. Ntchito yokumba ngalandeyi ikazatha, izakhala yaikulu m’chigawo chonse cha mayiko akumwera kwa Africa kaamba koti izatenga ma hekitala pafupifupi 43,000 ndipo izathandiza alimi a m’maboma a Chikwawa ndi Nsanje kulima mbewu zisiyanasiyana pa ulimi wa malonda ndi chakudya.",https://www.radiomaria.mw/kusowa-kwa-mafuta-kwasokoneza-ntchito-yomanga-ngalande-ya-ulimi-wa-mthilira-ku-chikwawa/,"September 19, 2022",Izahaki Mwacha
Njovu Yolusa Yapha Munthu M’boma La Kasungu,"Njovu yolusa yomwe inathawa mu nkhalango ya Kasungu National Park, yapha bambo wina m’mudzi mwa Kalanga m’dera la mfumu yaikulu Nthunduwala m’boma la Kasungu. Malinga ndi yemwe waona izi zikuchitika, Jefule Chimpeni wati malemuwa ndi a John Kondiko omwe akuti atawona njobvuzi zinawapatsa chidwi ndipo anayamba kumazilondola koma mwatsoka anakumana ndi imodzi mwa njovuzi yomwe inawavulaza powapondaponda ndipo afera pomwepo. Poyankhulapo ndi wailesi ino a Brighton Kumchedwa omwe ndi mkulu wa nthambi yowona za nyama zakutchire ati iwo ndi okhudzidwa ndi imfayi. A Kumchedwa ati kuti atumiza kale alenje a boma kuti akachotse njovuzo ku deralo. “Padakalipano tatumiza kale alenje athu kuti akazisake njovuzo kuti zibwelere mu nkhalango,” anatero a Kumchedwa Izi zikudza pangodutsa miyezi iwiri nthambi yowona za nyama zakutchire itasamutsa njobvu zokwana 263 kuchoka ku nkhalango ya Liwonde National Park kupita nazo ku Kasungu National Park.",https://www.radiomaria.mw/njovu-yolusa-yapha-munthu-mboma-la-kasungu/,"September 16, 2022",Izahaki Mwacha
Bambo Azimangilira Atasemphana Maganizo ndi Mkazi Wake M’boma la Kasungu,"Bambo wina wa zaka 48, Christopher Baloni wadzipha podzikhweza ndi chingwe m’boma la Kasungu. Wofalitsa nkhani za apolisi m’bomalo, Sub Inspector Joseph Kachikho watsimikiza za nkhaniyi ndipo wati izi zachitika pa15 September chaka chino m’mudzi mwa Kajimtchi. Malinga ndi apolisi malemuyu anasemphana maganizo ndi mkazi wake pa nkhani za m’banja pomwe amadzudzula mkaziyu kuti amachita chibwenzi ndi mwamuna wina. Izi sizinasangalatse mkaziyu ndipo zinabweretsa mkangano pakati pawo zomwe zinachititsa kuti mkaziyu awuze mwamuna wakeyu kuti apite kwawo. Potsatira kusamvanaku bamboyu anaganiza zongochotsa moyo wake podzikhweza ndi chingwe mu mtengo. Achipatala atapima thupilo zotsatira zake zawonetsa kuti malemuyu wafa chifukwa chobanika. Padakalkipano apolisi ati ndi okhudzidwa ndi kukwera kwa chiwerengero cha imfa za anthu podzipha m’bomalo. Malemu Christopher Baloni anali a m’mudzi mwa Jeremani m’dera la mfumju yaikulu Kalolo m’boma la Lilongwe.",https://www.radiomaria.mw/bambo-azimangilira-atasemphana-maganizo-ndi-mkazi-wake-mboma-la-kasungu/,"September 16, 2022",Izahaki Mwacha
Papa Wadzudzula A Ndale Posalabadira Miyoyo Ya Anthu,"Mtsogoleri wa mpingo wa katolika pa dziko lonse Papa Francisco wati kukhala munthu wa ndale woganizira anthu, si chinthu cha pafupi. Malinga ndi malipoti a Vatican Radio, Papa Francisco wayankhula izi dzulo pa msonkhano wa atolankhani mu ndege pochokera m’dziko la Kazakhstan kupita m’dziko la Italy. Iye wati ndi a ndale ochepa omwe amaika ubwino wa anthu awo patsogolo asadayambe kudziganizira iwo eni. Papa Francisco wati ndi kosakwanira kungokhala ndi anthu a ndale koma chachikulu msinkhu ndiye kukhala ndi a ndale omwe ali ndi ukadaulo pochita ndalezo. Iye waonjezeranso kuti kuchita ndale zooneka ku maso kwa anthu ndi chiitanidwe cha paderadera kapena kuti vocation mu chingerezi. Papa Francisco wati anthu ali ndi udindo wothandiza anthu a ndale kuchita ndale zolozeka ndipo wati ndale zenizeni zikuyenera kuthandiza anthu kuvuuka mu umphawi ndi mavuto osiyanasiyana. Pa za ulendo wokacheza m’maiko a Democratic Republic of Congo ndi South Sudan omwe udalephereka mmbuyomu, iye wati pali chiyembekezo kuti ulendowu ukhalapo mwezi wa February chaka cha mawa. Pa msonkhano wa atolankhaniwu, Papa Francisco watsindika za kufunika koti ansembe azimveka fungo la nkhosa zao zomwe wati zingathandize kuti anthu adziwukonda Mpingo komanso kuti ntchito za Mpingo zipite patsogolo. Pa ulendo wokacheza m’dziko la Kazakhstan Papa Francisco adayenda ndi atolankhani makumi asanu ndi atatu (80) ochokera nyumba zosiyanasiyana zofalitsira nkhani.",https://www.radiomaria.mw/papa-wadzudzula-a-ndale-posalabadira-miyoyo-ya-anthu/,"September 16, 2022",Izahaki Mwacha
There is power on the Cross,,https://www.radiomaria.mw/there-is-power-on-the-cross/,"September 16, 2022",Izahaki Mwacha
Kuyenda ndi Mofolo Woyera tsiku ndi tsiku,,https://www.radiomaria.mw/kuyenda-ndi-mofolo-woyera-tsiku-ndi-tsiku/,"September 15, 2022",Izahaki Mwacha
Kalembera Wa Makomo Ayamba Posachedwapa M’maboma Ena Mdziko Muno,"Anthu a m’maboma a Phalombe, Neno, Mwanza ndi Machinga awapempha kuti alembetse kalembera wa makomo yemwe ayambe sabata ya mawa. Mkulu wa nthambi ya yowona za kalembera, ya Unified Beneficiary Registry (UBR) a Kondwani Njumira ndi amene anena izi poyankhula ndi Radio Maria Malawi pomwe imafuna kumva zambiri za m’mene ntchito yolemba makomo mdziko muno ikuyendera. Kalembera wa makomo “Ndondomekoyi ikuyenda bwino. Talembera kale maboma 21 a mdziko muno ndipo padakali pano tikukonzekera kuyamba kalemberayu m’maboma anayi a Phalombe, Neno, Mwanza ndi Machinga,” anatero a Njumira Iwo anati kalemberayu ndi ofunika kwambiri chifukwa ndi amene akuthandiza boma pa nkhani ya zitukuko zosiyanasiyana choncho apempha anthuwa kuti apereke uthenga oyenera omwe boma lidzagwiritse ntchito. “Kalembera ameneyu cholinga chake ndi kuthandiza boma kukhala ndi kaundula amene adzigwiritsidwa ntchito popanga zitukuko zosiyanasiyana, choncho ndikupempha anthu kuti alembetse makomo awo chifukwa kutsogolo kuno boma lidzitenga mu kaundula ameneyu pogwira ntchito zake,” anatsindika motero a Njumira. Bungwe la Unified Beneficiary Registry, likugwiritsidwanso ntchito mu polojekiti ya M’bwezera Chilengedwe (Climate Smart Enhanced Public Works Programme yomwe ikulandira thandizo kuchokera ku bank yaikulu padziko lonse ya World Bank.",https://www.radiomaria.mw/kalembera-wa-makomo-ayamba-posachedwapa-mmaboma-ena-mdziko-muno/,"September 12, 2022",Izahaki Mwacha
